487,"Haverfordwest Airport","Haverfordwest","United Kingdom","HAW","EGFE",51.833099365234375,-4.9611101150512695,159,0,"E","Europe/London","airport",
488,"Cardiff International Airport","Cardiff","United Kingdom","CWL","EGFF",51.39670181274414,-3.343329906463623,220,0,"E","Europe/London","airport",
489,"Swansea Airport","Swansea","United Kingdom","SWS","EGFH",51.60530090332031,-4.0678300857543945,299,0,"E","Europe/London","airport",
490,"Bristol Airport","Bristol","United Kingdom","BRS","EGGD",51.382702,-2.71909,622,0,"E","Europe/London","airport",
491,"Liverpool John Lennon Airport","Liverpool","United Kingdom","LPL","EGGP",53.33359909057617,-2.849720001220703,80,0,"E","Europe/London","airport",
492,"London Luton Airport","London","United Kingdom","LTN","EGGW",51.874698638916016,-0.36833301186561584,526,0,"E","Europe/London","airport",
493,"Plymouth City Airport","Plymouth","United Kingdom","PLH","EGHD",50.422798,-4.10583,476,0,"E","Europe/London","airport",
494,"Bournemouth Airport","Bournemouth","United Kingdom","BOH","EGHH",50.779998779296875,-1.8424999713897705,38,0,"E","Europe/London","airport",
495,"Southampton Airport","Southampton","United Kingdom","SOU","EGHI",50.95029830932617,-1.3567999601364136,44,0,"E","Europe/London","airport",
496,"Lasham Airport","Lasham","United Kingdom","QLA","EGHL",51.187198638916016,-1.0334999561309814,618,0,"E","Europe/London","airport",
500,"Shoreham Airport","Shoreham By Sea","United Kingdom","ESH","EGKA",50.835602,-0.297222,7,0,"E","Europe/London","airport",
501,"London Biggin Hill Airport","Biggin Hill","United Kingdom","BQH","EGKB",51.33079910279999,0.0324999988079,598,0,"E","Europe/London","airport",
502,"London Gatwick Airport","London","United Kingdom","LGW","EGKK",51.148102,-0.190278,202,0,"E","Europe/London","airport",
503,"London City Airport","London","United Kingdom","LCY","EGLC",51.505299,0.055278,19,0,"E","Europe/London","airport",
504,"Farnborough Airport","Farnborough","United Kingdom","FAB","EGLF",51.2757987976,-0.776332974434,238,0,"E","Europe/London","airport",
505,"Chalgrove Airport","Chalsgrove","United Kingdom",,"EGLJ",51.67610168457031,-1.0808299779891968,240,0,"E","Europe/London","airport",
506,"Blackbushe Airport","Blackbushe","United Kingdom","BBS","EGLK",51.32389831542969,-0.8475000262260437,325,0,"E","Europe/London","airport",
507,"London Heathrow Airport","London","United Kingdom","LHR","EGLL",51.4706,-0.461941,83,0,"E","Europe/London","airport",
508,"Southend Airport","Southend","United Kingdom","SEN","EGMC",51.5713996887207,0.6955559849739075,49,0,"E","Europe/London","airport",
509,"Lydd Airport","Lydd","United Kingdom","LYX","EGMD",50.95610046386719,0.9391670227050781,13,0,"E","Europe/London","airport",
510,"Kent International Airport","Manston","United Kingdom","MSE","EGMH",51.342201,1.34611,178,0,"E","Europe/London","airport",
511,"Brough Airport","Brough","United Kingdom",,"EGNB",53.7197,-0.566333,12,0,"E","Europe/London","airport",
512,"Carlisle Airport","Carlisle","United Kingdom","CAX","EGNC",54.9375,-2.8091700077056885,190,0,"E","Europe/London","airport",
513,"Retford Gamston Airport","Repton","United Kingdom",,"EGNE",53.280601501464844,-0.9513890147209167,91,0,"E","Europe/London","airport",
514,"Blackpool International Airport","Blackpool","United Kingdom","BLK","EGNH",53.77170181274414,-3.0286099910736084,34,0,"E","Europe/London","airport",
515,"Humberside Airport","Humberside","United Kingdom","HUY","EGNJ",53.57440185546875,-0.350832998752594,121,0,"E","Europe/London","airport",
516,"Barrow Walney Island Airport","Barrow Island","United Kingdom","BWF","EGNL",54.1286111,-3.2675,173,0,"E","Europe/London","airport",
517,"Leeds Bradford Airport","Leeds","United Kingdom","LBA","EGNM",53.86589813232422,-1.6605700254440308,681,0,"E","Europe/London","airport",
518,"Warton Airport","Warton","United Kingdom","WRT","EGNO",53.745098,-2.88306,55,0,"E","Europe/London","airport",
519,"Hawarden Airport","Hawarden","United Kingdom","CEG","EGNR",53.1781005859375,-2.9777801036834717,45,0,"E","Europe/London","airport",
521,"Newcastle Airport","Newcastle","United Kingdom","NCL","EGNT",55.037498474121094,-1.6916699409484863,266,0,"E","Europe/London","airport",
522,"Durham Tees Valley Airport","Teesside","United Kingdom","MME","EGNV",54.50920104980469,-1.4294099807739258,120,0,"E","Europe/London","airport",
523,"East Midlands Airport","East Midlands","United Kingdom","EMA","EGNX",52.8311004639,-1.32806003094,306,0,"E","Europe/London","airport",
524,"Llanbedr Airport","Llanbedr","United Kingdom",,"EGOD",52.811698913574,-4.1235799789429,30,0,"E","Europe/London","airport",
525,"RAF Ternhill","Ternhill","United Kingdom",,"EGOE",52.87120056152344,-2.533560037612915,272,0,"E","Europe/London","airport",
526,"RAF Shawbury","Shawbury","United Kingdom",,"EGOS",52.79819869995117,-2.6680400371551514,249,0,"E","Europe/London","airport",
528,"RAF Woodvale","Woodvale","United Kingdom",,"EGOW",53.5816,-3.05552,37,0,"E","Europe/London","airport",
529,"Kirkwall Airport","Kirkwall","United Kingdom","KOI","EGPA",58.957801818847656,-2.9049999713897705,50,0,"E","Europe/London","airport",
530,"Sumburgh Airport","Sumburgh","United Kingdom","LSI","EGPB",59.87889862060547,-1.2955600023269653,20,0,"E","Europe/London","airport",
531,"Wick Airport","Wick","United Kingdom","WIC","EGPC",58.458900451660156,-3.09306001663208,126,0,"E","Europe/London","airport",
532,"Aberdeen Dyce Airport","Aberdeen","United Kingdom","ABZ","EGPD",57.201900482177734,-2.197779893875122,215,0,"E","Europe/London","airport",
533,"Inverness Airport","Inverness","United Kingdom","INV","EGPE",57.54249954223633,-4.047500133514404,31,0,"E","Europe/London","airport",
534,"Glasgow International Airport","Glasgow","United Kingdom","GLA","EGPF",55.8718986511,-4.43306016922,26,0,"E","Europe/London","airport",
535,"Edinburgh Airport","Edinburgh","United Kingdom","EDI","EGPH",55.95000076293945,-3.372499942779541,135,0,"E","Europe/London","airport",
536,"Islay Airport","Islay","United Kingdom","ILY","EGPI",55.68190002441406,-6.256669998168945,56,0,"E","Europe/London","airport",
537,"Glasgow Prestwick Airport","Prestwick","United Kingdom","PIK","EGPK",55.5093994140625,-4.586669921875,65,0,"E","Europe/London","airport",
538,"Benbecula Airport","Benbecula","United Kingdom","BEB","EGPL",57.48109817504883,-7.3627800941467285,19,0,"E","Europe/London","airport",
539,"Scatsta Airport","Scatsta","United Kingdom","SCS","EGPM",60.43280029296875,-1.2961100339889526,81,0,"E","Europe/London","airport",
540,"Dundee Airport","Dundee","United Kingdom","DND","EGPN",56.45249938964844,-3.025830030441284,17,0,"E","Europe/London","airport",
541,"Stornoway Airport","Stornoway","United Kingdom","SYY","EGPO",58.215599060058594,-6.331110000610352,26,0,"E","Europe/London","airport",
542,"Tiree Airport","Tiree","United Kingdom","TRE","EGPU",56.49919891357422,-6.869170188903809,38,0,"E","Europe/London","airport",
543,"RAF Leuchars","Leuchars","United Kingdom","ADX","EGQL",56.37289810180664,-2.8684399127960205,38,0,"E","Europe/London","airport",
544,"RAF Lossiemouth","Lossiemouth","United Kingdom","LMO","EGQS",57.7052001953125,-3.339169979095459,42,0,"E","Europe/London","airport",
545,"Cambridge Airport","Cambridge","United Kingdom","CBG","EGSC",52.205002,0.175,47,0,"E","Europe/London","airport",
546,"Peterborough Business Airport","Peterborough","United Kingdom",,"EGSF",52.468101501464844,-0.2511110007762909,26,0,"E","Europe/London","airport",
547,"Norwich International Airport","Norwich","United Kingdom","NWI","EGSH",52.6758003235,1.28278005123,117,0,"E","Europe/London","airport",
548,"London Stansted Airport","London","United Kingdom","STN","EGSS",51.8849983215,0.234999999404,348,0,"E","Europe/London","airport",
549,"North Weald Airport","North Weald","United Kingdom",,"EGSX",51.721698761,0.154166996479,321,0,"E","Europe/London","airport",
550,"Sheffield City Heliport","Fowlmere","United Kingdom",,"EGSY",53.394299,-1.38849,231,0,"E","Europe/London","airport",
551,"Cranfield Airport","Cranfield","United Kingdom",,"EGTC",52.0722007751,-0.616666972637,358,0,"E","Europe/London","airport",
552,"Exeter International Airport","Exeter","United Kingdom","EXT","EGTE",50.73440170288086,-3.4138898849487305,102,0,"E","Europe/London","airport",
553,"Bristol Filton Airport","Bristol","United Kingdom","FZO","EGTG",51.5194015503,-2.59083008766,226,0,"E","Europe/London","airport",
554,"Oxford (Kidlington) Airport","Oxford","United Kingdom","OXF","EGTK",51.8368988037,-1.32000005245,270,0,"E","Europe/London","airport",
555,"RAF Benson","Benson","United Kingdom","BEX","EGUB",51.616401672399995,-1.09582996368,226,0,"E","Europe/London","airport",
556,"RAF Lakenheath","Lakenheath","United Kingdom","LKZ","EGUL",52.409301757799994,0.56099998951,32,0,"E","Europe/London","airport",
557,"RAF Mildenhall","Mildenhall","United Kingdom","MHZ","EGUN",52.361900329589844,0.48640599846839905,33,0,"E","Europe/London","airport",
558,"RAF Wattisham","Wattisham","United Kingdom",,"EGUW",52.1273002625,0.956264019012,284,0,"E","Europe/London","airport",
559,"RAF Wyton","Wyton","United Kingdom","QUY","EGUY",52.3572006226,-0.107832998037,135,0,"E","Europe/London","airport",
560,"RAF Fairford","Fairford","United Kingdom","FFD","EGVA",51.6822013855,-1.7900300025900002,286,0,"E","Europe/London","airport",
561,"RAF Brize Norton","Brize Norton","United Kingdom","BZZ","EGVN",51.75,-1.58362,288,0,"E","Europe/London","airport",
562,"RAF Odiham","Odiham","United Kingdom","ODH","EGVO",51.2341003418,-0.94282501936,405,0,"E","Europe/London","airport",
563,"DCAE Cosford Air Base","Cosford","United Kingdom",,"EGWC",52.639999,-2.30558,272,0,"E","Europe/London","airport",
564,"RAF Northolt","Northolt","United Kingdom","NHT","EGWU",51.553001403799996,-0.418166995049,124,0,"E","Europe/London","airport",
565,"RAF Coningsby","Coningsby","United Kingdom","QCY","EGXC",53.0929985046,-0.166014000773,25,0,"E","Europe/London","airport",
566,"RAF Dishforth","Dishforth","United Kingdom",,"EGXD",54.1371994019,-1.42025005817,117,0,"E","Europe/London","airport",
567,"Leeming Airport","Leeming","United Kingdom",,"EGXE",54.2924,-1.5354,132,0,"E","Europe/London","airport",
568,"Leeds East Airport","Church Fenton","United Kingdom",,"EGXG",53.834301,-1.1955,29,0,"E","Europe/London","airport",
3411,"Barter Island LRRS Airport","Barter Island","United States","BTI","PABA",70.1340026855,-143.582000732,2,-9,"A","America/Anchorage","airport",
3412,"Wainwright Air Station","Fort Wainwright","United States",,"PAWT",70.61340332,-159.8600006,35,-9,"A","America/Anchorage","airport",
3413,"Cape Lisburne LRRS Airport","Cape Lisburne","United States","LUR","PALU",68.87509918,-166.1100006,16,-9,"A","America/Anchorage","airport",
3414,"Point Lay LRRS Airport","Point Lay","United States","PIZ","PPIZ",69.73290253,-163.0050049,22,-9,"A","America/Anchorage","airport",
3416,"Orlando Executive Airport","Orlando","United States","ORL","KORL",28.5455,-81.332901,113,-5,"A","America/New_York","airport",
3417,"Bettles Airport","Bettles","United States","BTT","PABT",66.91390228,-151.529007,647,-9,"A","America/Anchorage","airport",
3418,"Clear Airport","Clear Mews","United States",,"PACL",64.301201,-149.119995,552,-9,"A","America/Anchorage","airport",
3419,"Indian Mountain LRRS Airport","Indian Mountains","United States","UTO","PAIM",65.99279785,-153.7039948,1273,-9,"A","America/Anchorage","airport",
3420,"Fort Yukon Airport","Fort Yukon","United States","FYU","PFYU",66.57150268554688,-145.25,433,-9,"A","America/Anchorage","airport",
3421,"Sparrevohn LRRS Airport","Sparrevohn","United States","SVW","PASV",61.09740067,-155.5740051,1585,-9,"A","America/Anchorage","airport",
3422,"Bryant Army Heliport","Fort Richardson","United States","FRN","PAFR",61.26639938,-149.6529999,378,-9,"A","America/Anchorage","airport",
3423,"Tatalina LRRS Airport","Tatalina","United States","TLJ","PATL",62.894401550299996,-155.977005005,964,-9,"A","America/Anchorage","airport",
3424,"Cape Romanzof LRRS Airport","Cape Romanzof","United States","CZF","PACZ",61.78030014,-166.0390015,464,-9,"A","America/Anchorage","airport",
3425,"Laurence G Hanscom Field","Bedford","United States","BED","KBED",42.47000122,-71.28900146,133,-5,"A","America/New_York","airport",
3426,"St Paul Island Airport","St. Paul Island","United States","SNP","PASN",57.167301177978516,-170.22000122070312,63,-9,"A","America/Anchorage","airport",
3427,"Cape Newenham LRRS Airport","Cape Newenham","United States","EHM","PAEH",58.646400451699996,-162.06300354,541,-9,"A","America/Anchorage","airport",
3428,"St George Airport","Point Barrow","United States","STG","PAPB",56.578300476100004,-169.662002563,125,-9,"A","America/Anchorage","airport",
3429,"Iliamna Airport","Iliamna","United States","ILI","PAIL",59.75439835,-154.9109955,192,-9,"A","America/Anchorage","airport",
3430,"Platinum Airport","Port Moller","United States","PTU","PAPM",59.01139831542969,-161.82000732421875,15,-9,"A","America/Anchorage","airport",
3431,"Big Mountain Airport","Big Mountain","United States","BMX","PABM",59.3611984253,-155.259002686,663,-9,"A","America/Anchorage","airport",
3432,"Oscoda Wurtsmith Airport","Oscoda","United States","OSC","KOSC",44.451599,-83.394096,633,-5,"A","America/New_York","airport",
3433,"Marina Municipal Airport","Fort Ord","United States","OAR","KOAR",36.68190002,-121.762001,137,-8,"A","America/Los_Angeles","airport",
3434,"Sacramento Mather Airport","Sacramento","United States","MHR","KMHR",38.55390167,-121.2979965,98,-8,"A","America/Los_Angeles","airport",
3435,"Bicycle Lake Army Air Field","Fort Irwin","United States","BYS","KBYS",35.2804985046,-116.629997253,2350,-8,"A","America/Los_Angeles","airport",
3436,"Twentynine Palms (Self) Airport","Twenty Nine Palms","United States",,"KNXP",34.2961998,-116.1620026,2051,-8,"A","America/Los_Angeles","airport",
3437,"Fort Smith Regional Airport","Fort Smith","United States","FSM","KFSM",35.33660125732422,-94.36740112304688,469,-6,"A","America/Chicago","airport",
3438,"Merrill Field","Anchorage","United States","MRI","PAMR",61.2135009765625,-149.843994140625,137,-9,"A","America/Anchorage","airport",
3439,"Grants-Milan Municipal Airport","Grants","United States","GNT","KGNT",35.167301178,-107.902000427,6537,-7,"A","America/Denver","airport",
3440,"Ponca City Regional Airport","Ponca City","United States","PNC","KPNC",36.73199844,-97.09980011,1008,-6,"A","America/Chicago","airport",
3441,"Hunter Army Air Field","Hunter Aaf","United States","SVN","KSVN",32.00999832,-81.14569855,41,-5,"A","America/New_York","airport",
3442,"Grand Forks International Airport","Grand Forks","United States","GFK","KGFK",47.949299,-97.176102,845,-6,"A","America/Chicago","airport",
3443,"Pine Bluff Regional Airport, Grider Field","Pine Bluff","United States","PBF","KPBF",34.1731,-91.9356,206,-6,"A","America/Chicago","airport",
3444,"Whiting Field Naval Air Station - North","Milton","United States","NSE","KNSE",30.7241993,-87.02189636,199,-6,"A","America/Chicago","airport",
3446,"Ernest A. Love Field","Prescott","United States","PRC","KPRC",34.65449905,-112.4199982,5045,-7,"A","America/Phoenix","airport",
3447,"Trenton Mercer Airport","Trenton","United States","TTN","KTTN",40.27669906616211,-74.8134994506836,213,-5,"A","America/New_York","airport",
3448,"General Edward Lawrence Logan International Airport","Boston","United States","BOS","KBOS",42.36429977,-71.00520325,20,-5,"A","America/New_York","airport",
3449,"Travis Air Force Base","Fairfield","United States","SUU","KSUU",38.262699127197,-121.92700195312,62,-8,"A","America/Los_Angeles","airport",
3450,"Griffiss International Airport","Rome","United States","RME","KRME",43.23379898,-75.40699768,504,-5,"A","America/New_York","airport",
3451,"Wendover Airport","Wendover","United States","ENV","KENV",40.7187004089,-114.03099823,4237,-7,"A","America/Denver","airport",
3452,"Mobile Downtown Airport","Mobile","United States","BFM","KBFM",30.626800537100003,-88.06809997559999,26,-6,"A","America/Chicago","airport",
3453,"Metropolitan Oakland International Airport","Oakland","United States","OAK","KOAK",37.721298,-122.221001,9,-8,"A","America/Los_Angeles","airport",
3454,"Eppley Airfield","Omaha","United States","OMA","KOMA",41.3032,-95.894096,984,-6,"A","America/Chicago","airport",
3455,"Port Angeles Cgas Airport","Port Angeles","United States",,"KNOW",48.14149856567383,-123.41400146484375,13,-8,"A","America/Los_Angeles","airport",
3457,"Wichita Eisenhower National Airport","Wichita","United States","ICT","KICT",37.649899,-97.433098,1333,-6,"A","America/Chicago","airport",
3458,"Kansas City International Airport","Kansas City","United States","MCI","KMCI",39.2976,-94.713898,1026,-6,"A","America/Chicago","airport",
3459,"Dane County Regional Truax Field","Madison","United States","MSN","KMSN",43.13990020751953,-89.3375015258789,887,-6,"A","America/Chicago","airport",
3460,"Dillingham Airport","Dillingham","United States","DLG","PADL",59.04470062,-158.5050049,81,-9,"A","America/Anchorage","airport",
3461,"Boone County Airport","Harrison","United States","HRO","KHRO",36.26150131225586,-93.15470123291016,1365,-6,"A","America/Chicago","airport",
3462,"Phoenix Sky Harbor International Airport","Phoenix","United States","PHX","KPHX",33.43429946899414,-112.01200103759766,1135,-7,"N","America/Phoenix","airport",
3463,"Bangor International Airport","Bangor","United States","BGR","KBGR",44.80739974975586,-68.8281021118164,192,-5,"A","America/New_York","airport",
3464,"Fort Lauderdale Executive Airport","Fort Lauderdale","United States","FXE","KFXE",26.1972999573,-80.1707000732,13,-5,"A","America/New_York","airport",
3465,"East Texas Regional Airport","Longview","United States","GGG","KGGG",32.38399887084961,-94.71150207519531,365,-6,"A","America/Chicago","airport",
3466,"Anderson Regional Airport","Andersen","United States","AND","KAND",34.4945983887,-82.70939636230001,782,-5,"A","America/New_York","airport",
3467,"Spokane International Airport","Spokane","United States","GEG","KGEG",47.61989974975586,-117.53399658203125,2376,-8,"A","America/Los_Angeles","airport",
3468,"North Perry Airport","Hollywood","United States","HWO","KHWO",26.0012,-80.2407,8,-5,"A","America/New_York","airport",
3469,"San Francisco International Airport","San Francisco","United States","SFO","KSFO",37.61899948120117,-122.375,13,-8,"A","America/Los_Angeles","airport",
3470,"Cut Bank International Airport","Cutbank","United States","CTB","KCTB",48.6083984375,-112.375999451,3854,-7,"A","America/Denver","airport",
3471,"Acadiana Regional Airport","Louisiana","United States","ARA","KARA",30.0378,-91.883904,24,-6,"A","America/Chicago","airport",
3472,"Gainesville Regional Airport","Gainesville","United States","GNV","KGNV",29.6900997162,-82.2717971802,152,-5,"A","America/New_York","airport",
3473,"Memphis International Airport","Memphis","United States","MEM","KMEM",35.04240036010742,-89.97669982910156,341,-6,"A","America/Chicago","airport",
3474,"Bisbee Douglas International Airport","Douglas","United States","DUG","KDUG",31.4689998627,-109.603996277,4154,-7,"A","America/Phoenix","airport",
3475,"Allen Army Airfield","Delta Junction","United States","BIG","PABI",63.9944992065,-145.722000122,1291,-9,"A","America/Anchorage","airport",
3476,"TSTC Waco Airport","Waco","United States","CNW","KCNW",31.637800216699997,-97.0740966797,470,-6,"A","America/Chicago","airport",
3477,"Annette Island Airport","Annette Island","United States","ANN","PANT",55.04240036010742,-131.57200622558594,119,-9,"A","America/Anchorage","airport",
3478,"Caribou Municipal Airport","Caribou","United States","CAR","KCAR",46.871498107899995,-68.0178985596,626,-5,"A","America/New_York","airport",
3479,"Little Rock Air Force Base","Jacksonville","United States","LRF","KLRF",34.916900634799994,-92.14969635010002,311,-6,"A","America/Chicago","airport",
3480,"Redstone Army Air Field","Redstone","United States","HUA","KHUA",34.67869949,-86.68479919,684,-6,"A","America/Chicago","airport",
3481,"Pope Field","Fort Bragg","United States","POB","KPOB",35.1708984375,-79.014503479004,217,-5,"A","America/New_York","airport",
3482,"Dalhart Municipal Airport","Dalhart","United States","DHT","KDHT",36.0225982666,-102.54699707,3991,-6,"A","America/Chicago","airport",
3483,"DLF Airport","Del Rio","United States","DLF","KDLF",29.359501,-100.778002,1082,-6,"A","America/Chicago","airport",
3484,"Los Angeles International Airport","Los Angeles","United States","LAX","KLAX",33.94250107,-118.4079971,125,-8,"A","America/Los_Angeles","airport",
3485,"Anniston Regional Airport","Anniston","United States","ANB","KANB",33.5882,-85.8581,612,-6,"A","America/Chicago","airport",
3486,"Cleveland Hopkins International Airport","Cleveland","United States","CLE","KCLE",41.4117012024,-81.8498001099,791,-5,"A","America/New_York","airport",
3487,"Dover Air Force Base","Dover","United States","DOV","KDOV",39.12950134,-75.46600342,24,-5,"A","America/New_York","airport",
3488,"Cincinnati Northern Kentucky International Airport","Cincinnati","United States","CVG","KCVG",39.0488014221,-84.6678009033,896,-5,"A","America/New_York","airport",
3489,"Tipton Airport","Fort Meade","United States","FME","KFME",39.08539962769999,-76.7593994141,150,-5,"A","America/New_York","airport",
3490,"China Lake Naws (Armitage Field) Airport","China Lake","United States",,"KNID",35.6853981,-117.6920013,2283,-8,"A","America/Los_Angeles","airport",
3491,"Huron Regional Airport","Huron","United States","HON","KHON",44.38520050048828,-98.22850036621094,1289,-6,"A","America/Chicago","airport",
3492,"Juneau International Airport","Juneau","United States","JNU","PAJN",58.35499954223633,-134.5760040283203,21,-9,"A","America/Anchorage","airport",
3493,"Lafayette Regional Airport","Lafayette","United States","LFT","KLFT",30.20529938,-91.98760223,42,-6,"A","America/Chicago","airport",
3494,"Newark Liberty International Airport","Newark","United States","EWR","KEWR",40.692501068115234,-74.168701171875,18,-5,"A","America/New_York","airport",
3495,"Boise Air Terminal/Gowen Field","Boise","United States","BOI","KBOI",43.5644,-116.223,2871,-7,"A","America/Denver","airport",
3496,"Creech Air Force Base","Indian Springs","United States","INS","KINS",36.587200164799995,-115.672996521,3133,-8,"A","America/Los_Angeles","airport",
3497,"Garden City Regional Airport","Garden City","United States","GCK","KGCK",37.9275016785,-100.723999023,2891,-6,"A","America/Chicago","airport",
3498,"Minot International Airport","Minot","United States","MOT","KMOT",48.2593994140625,-101.27999877929688,1716,-6,"A","America/Chicago","airport",
3500,"Maxwell Air Force Base","Montgomery","United States","MXF","KMXF",32.3829,-86.365799,171,-6,"A","America/Chicago","airport",
3501,"Robinson Army Air Field","Robinson","United States",,"KRBM",34.85010147,-92.30020142,587,-6,"A","America/Chicago","airport",
3502,"Dallas Love Field","Dallas","United States","DAL","KDAL",32.847099,-96.851799,487,-6,"A","America/Chicago","airport",
3503,"Butts AAF (Fort Carson) Air Field","Fort Carson","United States","FCS","KFCS",38.67839813,-104.7570038,5838,-7,"A","America/Denver","airport",
3504,"Helena Regional Airport","Helena","United States","HLN","KHLN",46.6068000793457,-111.98300170898438,3877,-7,"A","America/Denver","airport",
3505,"Miramar Marine Corps Air Station - Mitscher Field","Miramar","United States","NKX","KNKX",32.86840057,-117.1429977,477,-8,"A","America/Los_Angeles","airport",
3506,"Luke Air Force Base","Phoenix","United States","LUF","KLUF",33.534999847399995,-112.383003235,1085,-7,"A","America/Phoenix","airport",
3507,"Hurlburt Field","Mary Esther","United States",,"KHRT",30.427799224853516,-86.68930053710938,38,-6,"A","America/Chicago","airport",
3508,"Jack Northrop Field Hawthorne Municipal Airport","Hawthorne","United States","HHR","KHHR",33.922798,-118.334999,66,-8,"A","America/Los_Angeles","airport",
3509,"Houlton International Airport","Houlton","United States","HUL","KHUL",46.1231002808,-67.792098999,489,-5,"A","America/New_York","airport",
3510,"Vance Air Force Base","Enid","United States","END","KEND",36.339199066199996,-97.9164962769,1307,-6,"A","America/Chicago","airport",
3511,"Point Mugu Naval Air Station (Naval Base Ventura Co)","Point Mugu","United States","NTD","KNTD",34.120300293,-119.121002197,13,-8,"A","America/Los_Angeles","airport",
3512,"Edwards Air Force Base","Edwards Afb","United States","EDW","KEDW",34.905399,-117.884003,2312,-8,"A","America/Los_Angeles","airport",
3513,"Lake Charles Regional Airport","Lake Charles","United States","LCH","KLCH",30.126100540161133,-93.22329711914062,15,-6,"A","America/Chicago","airport",
3515,"Myrtle Beach International Airport","Myrtle Beach","United States","MYR","KMYR",33.6796989441,-78.9282989502,25,-5,"A","America/New_York","airport",
3516,"Lemoore Naval Air Station (Reeves Field) Airport","Lemoore","United States","NLC","KNLC",36.33300018,-119.9520035,232,-8,"A","America/Los_Angeles","airport",
3517,"Nantucket Memorial Airport","Nantucket","United States","ACK","KACK",41.25310135,-70.06020355,47,-5,"A","America/New_York","airport",
3518,"Felker Army Air Field","Fort Eustis","United States","FAF","KFAF",37.132499694799996,-76.60880279540001,12,-5,"A","America/New_York","airport",
3519,"Campbell AAF (Fort Campbell) Air Field","Hopkinsville","United States","HOP","KHOP",36.668598175,-87.49620056150002,573,-6,"A","America/Chicago","airport",
3520,"Ronald Reagan Washington National Airport","Washington","United States","DCA","KDCA",38.8521,-77.037697,15,-5,"A","America/New_York","airport",
3521,"Patuxent River Naval Air Station (Trapnell Field)","Patuxent River","United States","NHK","KNHK",38.285999,-76.411797,39,-5,"A","America/New_York","airport",
3522,"Palacios Municipal Airport","Palacios","United States","PSX","KPSX",28.727500915527,-96.250999450684,14,-6,"A","America/Chicago","airport",
3523,"Arkansas International Airport","Blytheville","United States","BYH","KBYH",35.9642982483,-89.94400024410001,254,-6,"A","America/Chicago","airport",
3524,"Atlantic City International Airport","Atlantic City","United States","ACY","KACY",39.45759963989258,-74.57720184326172,75,-5,"A","America/New_York","airport",
3525,"Tinker Air Force Base","Oklahoma City","United States","TIK","KTIK",35.414699554443,-97.386596679688,1291,-6,"A","America/Chicago","airport",
